1.2756	We honor the bravery, courage, and sacrifice that U.S. and Allied forces exhibited on the shores of Normandy 78 years ago. attended the DDay78 commemoration today at Omaha Beach and met with veterans.	我们向78年前美国和盟军在诺曼底海岸展现的胆量、勇气和牺牲表示敬意。美国驻法国大使今天参加了在奥马哈海滩举行的诺曼底登陆78周年纪念活动，并会见了老兵。
1.2753	With vaccines, treatments, and other tools widely available, more than 220 million Americans are vaccinated, more than 100 million Americans have their booster shot, and daily deaths due to COVID-19 are down 90%. We've come a long way in our fight against COVID-19.	因为疫苗、治疗和其他工具的广泛可得，超过2.2亿美国人已接种疫苗，超过1亿美国人打了加强针，新冠肺炎的日均死亡人数下降了90%。 在与新冠肺炎的战斗中，我们已经取得了长足进展。
1.2748	If we allow the rules of the international order to be flagrantly trampled anywhere, we weaken them everywhere. We must condemn, firmly and unequivocally, Russia’s attempt to topple a democratically elected government, and its gross human rights abuses and violations.	如果我们任由国际秩序的规则在任何一个地方被公然践踏，这些规则在每一个地方都会被削弱。我们必须坚决并且明确地谴责俄罗斯推翻民选政府的图谋及其严重的人权侵犯行径和对国际人道主义法律的违反。
1.2744	Beijing has advocated for “neutrality” over Russia’s unprovoked war against Ukraine, but its state media and "wolf warrior" diplomats have repeatedly spread the Kremlin’s disinformation. Learn more about this disinformation here:	北京一直主张对俄罗斯针对乌克兰发动的无端战争保持“中立”，但其官方媒体和“战狼”外交官一再散布克里姆林宫的虚假信息。点击此处，进一步了解这些虚假信息：
1.2743	The Stars and Stripes fly again over Embassy Kyiv. I can announce that we have officially resumed Embassy operations in Ukraine’s capital. We stand proudly with the government and people of Ukraine as they bravely defend their country from Putin’s brutal invasion. Slava Ukraini!	布林肯国务卿：星条旗再次飘扬在美国驻基辅大使馆上空。我宣布，我们已经在乌克兰首都正式恢复大使馆工作。当乌克兰政府和人民勇敢地捍卫他们的国家抵御普京的残酷侵略时，我们自豪地与他们站在一起。荣光归乌克兰！
1.2743	The U.S. has provided nearly $293 million in humanitarian assistance for the people of Ukraine since February 24th. This enables humanitarian organizations to support those affected by Russia's brutal attack as well as the countries generously hosting refugees from Ukraine.	自2月24日以来，美国已经向乌克兰人民提供了近2.93亿美元人道主义援助，让人道主义组织得以支持那些受到俄罗斯残酷袭击影响的人们以及那些慷慨地接收了来自乌克兰难民的国家。
1.2740	I met with President Yoon of the Republic of Korea to further strengthen our economic cooperation and security partnership. We will continue to work together to confront the biggest global challenges that we face.	拜登总统：我与大韩民国总统尹锡悦会晤，进一步强化我们的经济合作和安全伙伴关系。我们将继续共同努力，应对我们所面临的最大的全球挑战。
1.2740	We are lucky to have Nicholas Burns as our Ambassador in Beijing. He will soon complete his required quarantine and begin his work to effectively manage the U.S.-PRC relationship at this critical time.	布林肯国务卿：我们很幸运有美国驻华大使尼古拉斯·伯恩斯作为我们在北京的大使。他将很快结束所需的隔离并开始他在这一关键时期有效管理美中关系的工作。
1.2740	More false, retroactive attempts by Russia to justify invading Ukraine. There are no US chemical or biological weapons labs in Ukraine. However, Russia has a long and well-documented record of using chemical weapons against opposition leaders and innocent civilians. StopTheLies	俄罗斯试图用更多虚假的、事后追溯的方式为入侵乌克兰辩护。在乌克兰没有美国的化学或生物武器实验室。然而，俄罗斯对反对派领导人以及无辜平民使用化学武器的记录由来已久并且有据可查。停止谎言 StopTheLies
1.2737	To all Member States: Let's have the courage of Ukrainians bravely defending their democracy, way of life, and futures. Let's show them they are not alone – that the world stands with them. That the UN has a purpose. That the bravery of Russian protestors is not in vain.	美国常驻联合国代表：致联合国 所有的成员国：让我们有乌克兰人英勇守卫他们的民主、生活方式和未来的勇气。让我们向他们展示他们不是孤军奋战——这个世界与他们站在一起，联合国有宗旨，俄罗斯抗议者的勇敢并非徒劳。
1.2737	Everyone should be able to lead a healthy, productive, and fulfilling life. The United States is the world’s largest global health donor and combats infectious diseases worldwide through , , and . Read more about these efforts:	每个人都应该能够过上健康、富有成效和充实的生活。美国是世界上最大的全球卫生捐助国，通过全球基金、美国总统防治艾滋病紧急救援计划和总统防治疟疾倡议在全球范围内抗击传染病。了解更多这些努力：
1.2736	.: On the second anniversary of the 2020 elections in Burma, the U.S. holds firm our commitment to stand with those promoting peace, respect for human rights and fundamental freedoms, and multiparty, inclusive democratic governance in Burma.	布林肯国务卿：在缅甸2020年选举两周年纪念日，美国秉持我们的坚定承诺，与那些在缅甸提倡和平、尊重人权与基本自由以及多党派、包容性民主治理的人们站在一起。
1.2734	As I said on with , even as we’re building up deterrence and defense for Ukraine, we are also engaged in diplomacy, which is clearly the preferable path forward for everyone.	布林肯国务卿：正如我在“与媒体见面”这一节目上跟查克·托德所说：即便在我们为乌克兰加强威慑和防御的同时，我们也在开展外交。对所有人来说，外交显然是更可取的前进道路。
1.2734	In today’s briefing, discussed the 2022 U.S.-Japan Security Consultative Committee Meeting, previewed 's trip to Switzerland and Belgium, and reiterated U.S. concern about the ongoing state of emergency in Kazakhstan. More:	在今天 [1月6日] 的简报会上，美国国务院发言人讨论了2022年美日安全磋商委员会会议，预告了常务副国务卿的瑞士和比利时之行，并重申了美国对哈萨克斯坦正在发生的紧急状态的关切。更多请见：
1.2734	The Kremlin’s strikes in Ukraine today hit non-military targets and killed civilians. They demonstrate again who is in the right and who is in the wrong. To the people of Ukraine: The United States stands with you.	布林肯国务卿：克里姆林宫今天对乌克兰发动的袭击击中了非军事目标并杀害了平民。这些袭击再次显示了谁对谁错。致乌克兰人民：美国与你们站在一起。
1.2732	The U.S.-Japan alliance is the cornerstone of peace and stability in the Indo-Pacific region — and our relationship is stronger than ever before. I met with Prime Minister Kishida to deepen our cooperation on security, emerging technologies, clean energy, and more.	拜登总统：美日同盟是印太地区和平与稳定的基石——我们的关系比以往任何时候都更加牢固。 我与岸田首相举行了会晤，以深化我们在安全、新兴技术、清洁能源等方面的合作。
1.2731	"It’s profoundly in the PRC’s interest to demonstrate that they are being transparent, that they’re being candid, that they are being forthcoming when it comes to the toll and the genetic makeup of the virus that is circulating inside the PRC." (3/3)	“当涉及到中华人民共和国境内的病例数和死亡数以及正在流行的病毒基因序列时，展示他们是透明的，他们是坦诚的，他们愿意提供信息，这极大地符合中华人民共和国的利益。”
1.2731	I look forward to my trip to Tokyo and Seattle Oct. 24-27. In Tokyo, I will continue our close work with our Japanese and ROK allies in the Indo-Pacific. In Seattle, I will meet with key partners to highlight sources of our foreign policy strength at home.	常务副国务卿温迪·谢尔曼：我期待10月24日至27日的东京和西雅图之行。在东京，我将继续与我们的日本和韩国盟友在印太地区进行密切合作。在西雅图，我将与主要合作伙伴会面，以强调我们在国内的外交政策力量之源。
1.2729	Thank you AFHubPress team for giving me the opportunity to discuss AfricaLeadersSummit outcomes today! Learn more about what’s next as we work in collaboration with African nations— ️Audio Files ️	副国务卿何塞·费尔南德斯：感谢美国非洲媒体中心 AFHubPress 团队给我今天讨论非洲领导人峰会 AfricaLeadersSummit 成果的机会! 了解更多我们与非洲国家携手工作的下一步-
1.2728	As Putin continues his merciless assault, the United States and our allies and partners continue to work in lockstep to ramp up the economic pressure on Putin and to further isolate Russia on the global stage.	在普京继续发动凶残的进攻时，美国以及我们的盟友和合作伙伴继续步调一致地努力增强对普京施加的经济压力，并进一步让俄罗斯在国际舞台上处于孤立地位。
1.2728	The U.S. is committed to helping Iranians as their government violently suppresses peaceful protests. We will continue to impose costs on those responsible for the repression and brutal crackdown of peaceful demonstrators. Read 's remarks:	美国致力于帮助伊朗人民，他们的政府暴力镇压和平抗议活动。我们将继续让那些对压制和残酷镇压和平示威者负有责任的人付出代价。布林肯国务卿的讲话请见：
1.2727	What an honor to work with the🇺🇸Consul General in Shenyang Nancy Abella, the 1st female🇺🇸Consul General in Northeast China. As you can see from her farewell video, she did an outstanding job representing the American people in NE China's three provinces. We will miss you, Nancy!	何其有幸能与美国美国驻沈阳总领事安丽珊共事，美国首位派驻中国东北的女性总领事。从她的辞行短片中，可以看到她在中国东北三省代表美国人民所做的杰出工作。我们会想念妳的，总领事安丽珊！
1.2726	Yesterday, joined Business Roundtable’s CEO Quarterly Meeting to discuss the United States’ response to Russia’s unprovoked and unjustified war against Ukraine and 's continued efforts to lower costs, create good-paying union jobs, and tackle the climate crisis.	昨天，拜登总统参加商业圆桌会议CEO季度会议，讨论美国如何应对俄罗斯对乌克兰无端和无理的战争，并讨论拜登总统为降低成本、创造高薪工会工作机会和应对气候危机所做的持续努力。
1.2726	The HumanRightsReport is used by journalists, lawyers, academics, and activists to promote respect for human rights. Providing the HRR as a vital public resource reflects our commitment to putting human rights at the center of U.S. foreign policy.	人权报告 HumanRightsReport 被记者、律师、学者和活动人士用于促进对人权的尊重。将人权报告作为重要的公共资源来提供，这反映了我们致力于将人权置于美国外交政策的中心。
1.2725	Today I convened foreign ministers, leaders of regional organizations, and the to rally support for the COVID-19 Global Action Plan - six concrete lines of effort needed to end the COVID-19 pandemic cycle. A global problem requires a global solution.	布林肯国务卿：今天，我召集了外长、区域组织领导人和世界卫生组织，动员各方支持COVID-19全球行动计划——结束COVID-19疫情周期所需的六项具体努力方针。全球问题需要全球解决方案。
1.2721	. on : The leadership that President Zelenskyy has shown, that the entire government has shown, is remarkable. They have been the embodiment of the incredibly brave Ukrainian people. UnitedWithUkraine	布林肯国务卿在《面向全国》节目上表示：泽连斯基总统表现出的领导力、以及整个政府所表现出的领导力是了不起的。他们是具有非凡勇气的乌克兰人民的化身。UnitedWithUkraine
1.2720	We remain concerned about the evolving situation and we continue encouraging China to track the COVID19 virus and vaccinate the highest risk people. We continue to offer our support for clinical care and protecting its health system.	世界卫生组织总干事谭德塞博士: “我们对正在变化的形势保持关切，并且我们继续鼓励中国 China 追踪新冠 COVID19 病毒并为最高危人群接种疫苗。我们继续为临床医疗服务和保护其医疗体系提供我们的支持。”
1.2717	As we celebrate the 74th anniversary of ’s Universal Declaration of Human Rights, its message remains as important today as ever: human rights belong to everyone everywhere.	布林肯国务卿：我们庆祝联合国通过《世界人权宣言》74周年。《宣言》所传达的信息至今重要如初，那就是：人权属于所有地方，所有人。
1.2715	.: Religious freedom is a key element of an open and stable society. Without it, people aren’t able to make their fullest contribution to their country’s success. And whenever human rights are denied, it ignites tension, it breeds division.	布林肯国务卿: 宗教自由是一个开放稳定社会的关键要素。没有宗教自由，人们就不能为他们国家的成功做出最充分的贡献。每当人权被剥夺时，就会引发紧张局势，滋生分裂。
1.2714	. about the PRC: There are increasingly adversarial aspects to the relationship. We’re clearly in competition, but we also need to cooperate where we can, and exactly on the issues like climate, global health after the pandemic, because China has a major role to play.	布林肯国务卿谈中华人民共和国：两国关系有越来越多的对抗性方面。我们显然处于竞争之中，但我们也需要在我们能够合作的地方进行合作，确切说就是在气候、疫情大流行之后的全球卫生健康等问题上，因为中国起着重要的作用。
1.2713	The United States remains committed to our One China policy. We oppose any unilateral changes to the status quo from either side, we do not support Taiwan independence, and we expect cross-Strait differences to be resolved by peaceful means.	美国国务院发言人内德·普赖斯：美国仍然坚持我们的一个中国政策。我们反对双方的任何一方单方面改变现状。我们不支持台湾独立。我们期望两岸的分歧通过和平方式解决。
1.2713	“The UN High Commission for Human Rights’ report on Xinjiang offers a clear example of a permanent member of the Security Council violating human rights in its domestic policies – [this] behavior undermines the Council &amp; the Charter.” -	“联合国人权高专办的新疆人权评估报告是一个明确的例证，表明联合国安理会的一个常任理事国的国内政策侵犯了人权。这种行为有损联合国安理会，有违联合国宪章。”——美国常驻联合国代表
1.2712	.: and Austin will co-host the 2023 U.S.-Japan Security Consultative Committee meeting on January 11. The U.S.-Japan Alliance remains the cornerstone of a free and open Indo-Pacific region.	美国国务院发言人: 布林肯国务卿与奥斯汀国防部长将于1月11日共同主办2023年美日安全磋商委员会会议。美日同盟仍然是一个自由开放的印太地区的基石。
1.2709	For those who disparage U.S. aid to Ukrainian refugees, here are the facts. We have welcomed thousands of 🇺🇦 refugees fleeing Putin’s war. We have committed over $1 billion in humanitarian aid &amp; welcome up to 100,000 Ukrainians to 🇺🇸 UnitedWithUkraine	对那些小看美国对乌克兰难民援助的人，事实在此。我们已欢迎数千名逃离普京之战的 🇺🇦 难民 refugees。我们已承诺提供超过10亿美元的人道援助，并欢迎多达10万名乌克兰人 Ukrainians 到 美国 与乌克兰团结在一起 UnitedWithUkraine
1.2708	President Xi Jinping and I have a responsibility to work together on urgent global challenges and to continue the open and honest dialogue we’ve always shared.	拜登总统：习近平主席和我有责任共同努力应对紧迫的全球挑战，有责任继续开展我们一贯共享的公开和坦诚的对话。
1.2708	.: “China’s reprioritization away from economic growth toward national security and its assertive military behavior means that we have to rethink how we protect our national security interests while also promoting our interests in trade and investment.” 2/3	雷蒙多部长表示：“中国将优先顺序从经济增长转向国家安全，以及其强势的军事行为，意味着我们必须一边重新思考我们保护国家安全利益的方式，一边同时推进我们在贸易和投资的利益。” 2/3
1.2707	Today I met with President Yoon Suk Yeol. I reaffirmed that our defense commitments to the ROK are ironclad and welcomed our close cooperation with the Republic of Korea across a range of issues, including emerging technologies, supply chains, and the climate crisis.	哈里斯副总统：今天，我与尹锡悦总统举行了会晤。我重申了我们对大韩民国的防卫承诺是坚实的，并欢迎我们与大韩民国在包括新兴技术、供应链和气候危机在内的一系列问题上的密切合作。
1.2703	The Uyghur Forced Labor Prevention Act was enacted to strengthen the existing prohibition against the importation of goods made wholly or in part with forced labor into the U.S. &amp; to end the use of forced labor in the Xinjiang Uyghur Autonomous Region.	颁布《防止强迫维吾尔人劳动法》旨在加强现有的禁令，禁止全部或部分使用了强迫劳动的商品通过进口进入美国，并终止在新疆维吾尔自治区使用强迫劳动。
1.2703	. at yesterday's HumanRightsReport rollout: We’re focused on delivering progress, not just pronouncements, by encouraging countries to make concrete commitments to advance human rights and democracy. And we’re holding one another to our pledges.	在昨天的人权报告 HumanRightsReport 发布会上，布林肯国务卿说：我们的关注点不仅仅是宣之于众，而是通过鼓励各国做出切实承诺来推进人权和民主从而实现进步。我们监督彼此履行承诺。
1.2703	American musicians contribute so much to the global music scene every year. Whether you’re a fan of or or , I hope everyone can find a little something to jam out to in my 2022 "At Home" playlist:	布林肯国务卿：美国音乐家每年都为全球歌坛带来很多美妙音乐。不管你是玛丽·布莱姬还是巴迪·盖伊还是泰勒·斯威夫特的歌迷，希望每个人都能在我2022年的“居家”歌单里找到一两首你喜欢的歌：
1.2702	What Russia is doing on Ukraine's borders is even bigger than Ukraine. It is a recipe for conflict, human suffering, and undermining democracy, as other autocratic countries consider similar actions. I share more in my recent PodSaveTheWorld interview.	布林肯国务卿：俄罗斯在乌克兰边境所做的事情甚至超乎乌克兰问题本身。这会导致冲突、人类苦难并破坏民主，因为其他专制国家也考虑采取类似行动。我最近接受“Pod Save the World”播客采访时有更多分享。
1.2702	Glad to be back at to continue our push for greater ambition in addressing the climate crisis. Climate is already impacting global security - making so many other challenges harder to navigate. We need to do all we can to mitigate the threat.	美国总统气候问题特使约翰·克里：很高兴回到慕尼黑安全会议，继续推进在应对气候危机方面的更大雄心。气候已经在影响全球安全——使得如此多其他挑战更难对付。我们需要尽我们所能减轻这一威胁。
1.2701	I was proud to expand and deepen the United States’ commitment to atrocity prevention by releasing the 2022 Elie Wiesel Act Report and the first-ever U.S. Strategy to Anticipate, Prevent, and Respond to Atrocities, joined by .	常务副国务卿谢尔曼：我很自豪地与美国国际发展署副署长科尔曼一起发布2022年埃利·维瑟尔法报告以及首份美国预测、防止和应对暴行战略，来扩大并加深美国对防止暴行的承诺。
1.2699	On the one-year anniversary of the coup, we are imposing sanctions in coordination with the UK and Canada on additional Burmese regime individuals, a defense entity, and cronies who materially support the regime. We'll continue pressing to restore Burma’s democratic transition.	布林肯国务卿：在军事政变一周年之际，我们现与英国和加拿大协调，对缅甸政权中的更多个体、一个国防实体以及为该政权提供实质支持的朋党进行制裁。我们将继续敦促恢复缅甸的民主过渡。
1.2692	While we hoped to see the launch of Artemis I today, the attempt provided valuable data as we test the most powerful rocket in history. Our commitment to the Artemis Program remains firm, and we will return to the moon.	副总统卡玛拉·哈里斯：我们本来期待看到阿尔忒弥斯1号今天发射，不过这次尝试为我们测试有史以来最强大的运载火箭提供了有价值的数据。我们仍然坚定致力于阿尔忒弥斯项目，而我们也将重返月球。
1.2689	The United States, Republic of Korea, and Japan announced sanctions in response to the DPRK’s unlawful development of weapons of mass destruction and ballistic missiles. We are demonstrating the increasing strength of our trilateral relationship. We will continue to act together.	杰克·沙利文：针对朝鲜民主主义人民共和国非法开发大规模杀伤性武器以及弹道导弹的行为，美国、大韩民国和日本宣布了制裁。我们正在展现我们三边关系不断增强的力量。我们将继续一起行动。
1.2688	Had the privilege to welcome former Secretary Baker and his family back to the to unveil a bronze bust at the in his honor. We thank Secretary Baker for his extraordinary public service, his leadership, and contributions to American diplomacy.	布林肯国务卿：“我有幸欢迎詹姆斯·贝克前国务卿及家人回到美国国务院 ，为他在美国外交国家博物馆的铜像揭幕。我们感谢贝克尔国务卿非凡的公共服务、他的领导力，以及他对美国外交的贡献。”
1.2687	Congratulations for the inauguration of our new China office in D.C. We at U.S. Mission China applaud this great effort to focus USG efforts in our complex relationship with China.	祝贺美国国务院正式启用我们在华盛顿的新办公室。驻华使团的我们赞扬如此的巨大努力，聚焦美国政府的工作于我们与中国复杂的关系。
1.2687	I addressed the SFRC today, at a time when the need for an effective foreign policy has been set out in stark terms by the Russian government’s brutal war on Ukraine. The Kremlin’s aggression has highlighted all the ways we need U.S. diplomacy.	布林肯国务卿：在俄罗斯政府对乌克兰发动的残酷战争明确要求我们采取有效的外交政策之时，我今天在美国参议院外交关系委员会发表了讲话。克林姆林宫的侵略已经全面凸显了美国外交的必要性。
1.2684	As Judge Jackson begins her Supreme Court confirmation hearings this week, I look forward to the Senate and country seeing how incredibly qualified she is for the job. She’s a brilliant legal mind with the utmost character and integrity. I know she’ll make an exceptional Justice.	拜登总统：杰克逊法官本周开始她的最高法院确认听证会，我期待参议院和国家看到她是多么有资格胜任这项工作。她是一位才华横溢的法律人才，品格高尚，为人正直。我知道她会成为一名出色的大法官。
1.2679	Met today with Ukraine’s First Lady Olena Zelenska to discuss the immense humanitarian costs of President Putin’s war. The United States remains committed to helping the people of Ukraine defend themselves from Russia, secure justice, and rebuild their country.	布林肯国务卿：今天与乌克兰第一夫人奥莱娜·泽连斯卡娅举行了会晤，讨论普京总统发动的战争带来的巨大的人道主义代价。美国仍然致力于帮助乌克兰人民抵御俄罗斯、获得正义并重建他们的国家。
1.2679	. welcomed Japan’s comprehensive financial sanctions announcement – together we are imposing massive costs on Russia and impacting its ability to wage its war of choice on Ukraine.	布林肯国务卿 欢迎日本宣布全面金融制裁措施--我们一道正在向俄罗斯施加重大代价，并影响其发动本不必打的战争的能力。
1.2675	The U.S. strongly supports Indonesia’s G20 priorities of galvanizing collective action in multilateral forums, strengthening food and energy security, combating COVID-19, tackling climate crisis &amp; addressing economic global instability. G20Indonesia	美国大力支持印尼的20国集团优先事项：在多边论坛激励集体行动、增强粮食和能源安全、抗击新冠疫情、应对气候危机并着手解决全球性的经济不稳定。 G20Indonesia
1.2670	As discussed with , the U.S. supports the right of people everywhere to protest peacefully and to make known their views. We speak out against repression, we stand up against it, and we take action against it.	美国国务院发言人：正如布林肯国务卿 在与杰克·塔珀 的讨论中所说，美国支持世界各地的人们和平抗议与发表自己看法的权利。我们发声反对压迫，我们站出来抵制压迫，我们也采取行动对抗压迫。
1.2670	. details sweeping new actions to hold perpetrators and facilitators of human rights abuses accountable, to impose severe costs on the Government of the Russian Federation, and to degrade the Kremlin’s ability to support Putin’s unprovoked war against Ukraine.	国务院发言人详细阐述了广泛的新行动，以追究侵犯人权的肇事者和协助者的责任，使俄罗斯联邦政府付出沉重代价，并削弱克里姆林宫支持普京对乌克兰发动无端战争的能力。
1.2668	Thank you, , for your steadfast partnership as we worked together to tackle several global challenges. We’ll continue to work closely with our UK friends to address the issues our nations face.	布林肯国务卿：感谢你，利兹·特拉斯，感谢你在我们共同应对若干全球挑战时的坚定伙伴关系。我们将继续与我们的英国朋友密切合作，应对我们国家面临的问题。
1.2667	On the 77th UNDay, the United States reiterates its commitment to promoting human rights and the values enshrined in the Charter at home and around the world. Read the Proclamation for more:	在第77个联合国日 UNDDay，美国重申其致力于在国内和世界各地促进人权和神圣载入《联合国宪章》 的价值观的决心。阅读拜登总统公告，了解更多详情：
1.2664	Together, the G7 will deliver unwavering, unified commitment to support Ukraine and build on our unprecedented sanctions to hold President Putin accountable – sanctions that will only compound over time to further isolate Russia from the world economy.	七国集团将履行毫不动摇的、团结一致的承诺，以支持乌克兰并巩固我们为追究普京总统的责任而实施的空前的制裁措施——各项制裁措施随着时间的推移只会加强，进一步让俄罗斯从世界经济中孤立出来。
1.2664	With our partners and allies, we continue to impose severe costs on Russia for its unprovoked war on Ukraine. Today, we sanctioned more oligarchs and restricted the luxury goods sector, so those who support this naked aggression face consequences.	与我们的伙伴和盟友一起，我们继续让俄罗斯为其对乌克兰发动的无端战争付出沉重的代价。今天，我们制裁了更多的寡头，并限制了奢侈品行业，所以那些支持这种赤裸裸的侵略的人会面临后果。
1.2663	Thanks + Congress for the CHIPS + Science Act – a generational investment in 🇺🇸 competitiveness. A signal to friend + foe alike of U.S. strength + resilience in science + innovation.	感谢美国总统和国会通过《芯片和科学法》-- 其为对美国竞争力的世代投资。向友方传达，也向对手表示，美国在科学和创新上的实力与韧性。
1.2661	The U.S. welcomes the Republic of Korea’s new Indo-Pacific Strategy, which will expand cooperation across the Indo-Pacific, strengthen our shared ability to advance international security, and promote nuclear nonproliferation, contributing to a free and open Indo-Pacific.	美国国家安全顾问杰克·沙利文：美国欢迎韩国的新 “印度-太平洋战略”，该战略将扩大整个印度-太平洋地区的合作，加强我们推进国际安全及促进核不扩散的共同能力，为一个自由开放的印度-太平洋地区做贡献。
1.2661	. &amp; Indo-Pacific leaders agree that the DPRK’s test of a long-range ballistic missile violates UNSC Resolutions. They call on the DPRK to abandon provocation and to return to serious and sustained diplomacy.	哈里斯副总统与印太领导人一致认为，朝鲜的远程弹道导弹试验违反了联合国安理会 UNSC 决议。他们呼吁朝鲜放弃挑衅并回归严肃认真且持续的外交。
1.2660	The U.S. is working with partners worldwide to take urgent action to combat climate change, mitigate the effects of the COVID pandemic, promote peace, &amp; strengthen agriculture resilience. When the international community works as one, we can improve food security for all. UNGA77	美国正在与世界各地的伙伴一起努力，采取紧急行动应对气候变化，减轻新冠疫情大流行的影响，促进和平，并加强农业复原力。当国际社会齐心协力时，我们可以改善所有人的粮食安全。UNGA77
1.2658	Ending the acute phase of the COVID-19 pandemic depends upon continued political engagement and cooperation. This week COVID-19 Ministerial will sustain our momentum and drive new and renewed engagement. Learn more:	结束新冠肺炎疫情的严重期取决于持续的政治参与与合作。本周的COVID-19部长级会议将维持我们的势头，并推动更多参与的涌现。了解更多：
1.2657	Happy Diwali to all who celebrate the Festival of Lights worldwide. We wish you peace, joy, and prosperity.	祝世界各地庆祝排灯节的所有人排灯节快乐。我们祝你们平安、喜乐、繁荣兴旺。
1.2656	.: The Kremlin viciously targets journalists and floods the internet and airwaves with disinformation, both around the world and at home. Many people in Russia have no idea what their government is doing right now in Ukraine. StoptheLies	美国国务院发言人：克里姆林宫恶毒地针对记者，并用虚假信息充斥互联网和广播。俄罗斯的许多人都不知道他们的政府现在在乌克兰做什么。停止谎言 StoptheLies
1.2656	In my call with PRC Foreign Minister Wang Yi, we spoke about our efforts to responsibly manage the competition between our two countries, Russia’s war against Ukraine, and support for Haiti.	布林肯国务卿：在我与中华人民共和国外长王毅的通话中，我们谈到了我们为负责任地管理我们两国间竞争所作的努力、俄罗斯对乌克兰战争，以及为海地提供支持。
1.2655	The Kremlin’s plans to splinter transatlantic unity have had the opposite effect. We will stand with Ukraine for as long as it takes. We call on Russia to stop its attacks, withdraw troops from Ukraine, and commit to peace in 2023.	国务院发言人：克里姆林宫分裂跨大西洋团结的计划产生了相反的效果。只要需要，我们将与乌克兰一直站在一起。我们呼吁俄罗斯停止其攻击，从乌克兰撤军，并在2023年致力于实现和平。
1.2655	Addressing forced labor &amp; other human rights abuses in the People’s Republic of China &amp; around the world is a priority. The Uyghur Forced Labor Prevention Act effective June 21 prohibits importing goods to the 🇺🇸 that are made by forced labor in Xinjiang:	应对中华人民共和国和世界各地的强迫劳动以及其他侵犯人权的行为是一项优先事项。6月21日生效的《防止强迫维吾尔人劳动法》禁止向美国进口新疆通过强迫劳动生产的产品。
1.2651	. Jill Biden at the IWOC2022 virtual ceremony: For 16 years, these awards have lifted up the voices of women around the world. It has shined light on the struggles and strength of women in the global North, South, East, and West. The U.S. stands with these heroes.	美国第一夫人 吉尔·拜登在2022年国际妇女勇气奖 IWOC2022 的在线颁奖仪式上表示：“这些奖励16年来提高了世界各地妇女的声音。它展示了全球北部、南部、东部和西部的妇女斗争和力量。美国与这些英雄站在一起。”
1.2650	Tonight the White House is lit up in red, white, and blue in support of all the Olympians and Paralympians proudly representing our country. Go Team USA!	2月4日，白宫点亮红、白、蓝三色，支持所有自豪地代表我们国家的奥运会和残奥会选手。美国队加油！
1.2649	"Our goal remains the complete denuclearization of the Korean Peninsula. The U.S. harbors no hostile intent toward the DPRK, and our policy calls for a calibrated, practical approach that is open to and willing to explore diplomacy with the DPRK."	“我们的目标依然是韩朝半岛完全的去核化。美国对朝鲜民主主义人民共和国没有敌意。我们的政策要求采取一种有分寸的、实际的方式，这一方式对于探索与朝鲜民主主义人民共和国开展外交持开放的态度并有此意愿。”
1.2649	President Biden and President Yoon of the Republic of Korea participated in a bilateral meeting – affirming the strength of the U.S.-ROK alliance.	拜登总统和尹锡悦总统举行双边会晤——申明美韩联盟的力量。
1.2647	. will travel to Indonesia (Aug 30-Sept 1) to attend the G20 Climate &amp; Environment Ministerial Meeting, and then to Vietnam (Sept 2-6) to address the climate crisis and accelerate the transition to a clean energy economy. For media inquiries:	总统气候变化事务特使将前往印度尼西亚（8月30日-31日）出席二十国集团气候与环境部长级会议，并于此后前往越南（9月2日-6日），以此着手应对气候危机并加速向清洁能源转型。 媒体咨询：
1.2646	At UNGA yesterday, met with 🇨🇳 State Councilor and Foreign Minister Wang Yi. See the State Department statement on the meeting:	昨天在联合国大会 UNGA，布林肯国务卿 与 中国 国务委员兼外交部长王毅会晤。国务院对会晤的声明，请见:
1.2645	I spoke with People's Republic of China State Councilor and Foreign Minister Wang Yi. I underscored the need to preserve Ukraine’s sovereignty and territorial integrity.	布林肯国务卿：我与中华人民共和国国务委员兼外交部长王毅进行了通话。我强调了需要保持乌克兰主权与领土完整。
1.2644	I made clear that Russia would pay a severe and immediate price for its atrocities in Bucha. Today, along with our Allies and partners, we’re announcing a new round of devastating sanctions.	拜登总统：我明确表示，俄罗斯将为其在布查的暴行即刻付出沉重代价。今天，我们与我们的盟友和伙伴一道，宣布新一轮毁灭性的制裁。
1.2641	We call upon the PRC to stop attributing false statements to U.S. officials or taking other actions that might subject our diplomats to harassment.	我们要求中华人民共和国停止将虚假陈述归咎于美国官员，停止采取其他可能使我们的外交官遭到骚扰的行动。此种行动可能会将被点名的美国官员置于危险之中。此种行动亦不符合中华人民共和国应尽的义务，即对美国外交官给予应有的尊重并采取一切适当措施来防止对美国外交官自由或尊严的任何攻击。
1.2640	Exciting WorldCup game tonight. Great to feel the energy in the arena and see so many people come together for this historic match. Congratulations to the U.S. Men's Soccer team and the Wales Men's Soccer team, who put up a great fight. Best of luck in the next round!	布林肯国务卿：今晚的世界杯 WorldCup 赛非常精彩。很高兴能感受到球场上的激情，同时看到这么多人欢聚一堂，观看这场历史性的比赛。祝贺美国国家男子足球队和威尔士男子足球队为大家献上一场精彩的对决。祝美国男足下一战好运！
