coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Thu Apr 07 18:43:48 +0000 2022,,https://twitter.com/POTUS/status/1512139093135835153/photo/1,,143692,1512139093135835153,,,,en,,false,,16760,,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>","Judge Jackson’s confirmation was a historic moment for our nation. We’ve taken another step toward making our highest court reflect the diversity of America. She will be an incredible Justice, and I was honored to share this moment with her. https://t.co/K8SAh25NL5",https://twitter.com/POTUS/status/1512139093135835153,Wed Jan 13 00:37:08 +0000 2021,1349149096909668363,false,"46th President of the United States, husband to @FLOTUS, proud dad & pop. Tweets may be archived: https://t.co/HDhBZBkKpU
Text me: (302) 404-0880",10,29303341,13,22788,,President Biden,POTUS,5191,,http://WhiteHouse.gov,true
,Thu Apr 28 19:10:20 +0000 2022,,https://twitter.com/USUN/status/1519755914932375553/photo/1,,33,1519755914932375553,,,,en,,false,,14,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Today, the @UN Security Council condemned the heinous and cowardly terrorist attack at Karachi University in Pakistan. https://t.co/ssxCxEItv8",https://twitter.com/USUN/status/1519755914932375553,Wed Feb 09 15:10:45 +0000 2011,249677516,false,Helping keep Americans safe and the U.S. prosperous through our work at the United Nations and with UN Member States. Additional updates: @USAmbUN and @USUNSpox,1083,433693,955,2743,"New York, NY",U.S. Mission to the UN,USUN,23021,,http://usun.usmission.gov,true
,Tue Apr 12 19:45:02 +0000 2022,,https://twitter.com/TravelGov/status/1513966443242663936/photo/1,http://step.state.gov https://travel.state.gov/content/travel/en/traveladvisories/traveladvisories/china-travel-advisory.html,34,1513966443242663936,,,,en,,false,,12,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","China: We have ordered the departure of non-emergency US govt employees &amp; family members from Consulate General Shanghai due to COVID-19 &amp; restrictions related to the PRC’s response. We urge US citizens to register for updates at https://t.co/HRh4GOwf9m. 

https://t.co/hE1U1t7X4v https://t.co/AGnMx3gEDt",https://twitter.com/TravelGov/status/1513966443242663936,Tue Jul 29 18:38:44 +0000 2008,15649433,false,Bureau of Consular Affairs @statedept. Tweets for info purposes - not legal advice. Tweets from Asst Sec Rena Bitter signed -RB.,2399,680909,587,7910,"Washington, DC, USA",Travel - State Dept,TravelGov,33708,,http://travel.state.gov,true
,Wed May 04 17:57:34 +0000 2022,,https://twitter.com/USUN/status/1521911927823294466/photo/1,,20,1521911927823294466,,,,en,,false,,5,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",".@AmbUNReform: We live in a time of unparalleled access to information. Yet, for all the innovation and inclusion that the internet and information technology have brought, they have also allowed disinformation and misinformation to proliferate. https://t.co/YDH4PAaPx3",https://twitter.com/USUN/status/1521911927823294466,Wed Feb 09 15:10:45 +0000 2011,249677516,false,Helping keep Americans safe and the U.S. prosperous through our work at the United Nations and with UN Member States. Additional updates: @USAmbUN and @USUNSpox,1083,433693,955,2743,"New York, NY",U.S. Mission to the UN,USUN,23021,,http://usun.usmission.gov,true
,Thu Apr 07 08:24:41 +0000 2022,UnitedWithUkraine,https://twitter.com/USAmbChina/status/1511983285324460034/photo/1,,349,1511983285324460034,,,,en,,false,,50,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Honored to stand #UnitedWithUkraine in Beijing today with Ukrainian Chargé d’Affaires Zhanna Leshchynska. We admire Ukraine’s just cause and defense of its democracy. https://t.co/6f4WonMLDd,https://twitter.com/USAmbChina/status/1511983285324460034,Wed Feb 23 03:12:31 +0000 2022,1496321911218917383,false,"Official account of 🇺🇸 Ambassador to 🇨🇳 Nicholas Burns. 美国驻华大使伯恩斯官方账号. For more on the U.S. Mission to China, visit us at https://t.co/ToMSLAY4t4",8,68890,500,266,,Ambassador Nicholas Burns,USAmbChina,882,,https://china.usembassy-china.org.cn/ambassador-nicholas-burns/,true
,Thu Apr 14 18:18:23 +0000 2022,,,https://www.state.gov/travel-of-special-representative-for-the-democratic-peoples-republic-of-korea-dprk-kim-to-seoul/,36,1514669412707672066,,,,en,,false,,11,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Special Representative for the DPRK Sung Kim will travel to Seoul from April 18 to 22 to meet with ROK senior officials to discuss the situation on the Korean Peninsula, including the international community’s response to the DPRK’s recent ICBM launches. https://t.co/rJU4rxakPI",https://twitter.com/StateDeptSpox/status/1514669412707672066,Thu Oct 17 16:56:51 +0000 2013,1967216306,false,The official account of @StateDept’s Spokesperson serving under the leadership of the 71st Secretary of State @SecBlinken.,64,578913,33,4021,"Dept. of State, Washington, DC",Ned Price,StateDeptSpox,12765,,http://state.gov,true
,Thu Apr 21 04:46:34 +0000 2022,,,https://twitter.com/StateDept/status/1514747832875499528,29,1517001825353879553,,,,en,,false,1514747832875499528,7,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Embedding equity into 🇺🇸 foreign policy is a national security imperative. Mission China’s Diversity, Equity, Inclusion, and Accessibility Councils—amongst the first at @StateDept—are at the heart of everything we do. We want these core 🇺🇸 values to be on full display here in 🇨🇳. https://t.co/0mCyT4SK7E",https://twitter.com/USAmbChina/status/1517001825353879553,Wed Feb 23 03:12:31 +0000 2022,1496321911218917383,false,"Official account of 🇺🇸 Ambassador to 🇨🇳 Nicholas Burns. 美国驻华大使伯恩斯官方账号. For more on the U.S. Mission to China, visit us at https://t.co/ToMSLAY4t4",8,68890,500,266,,Ambassador Nicholas Burns,USAmbChina,882,,https://china.usembassy-china.org.cn/ambassador-nicholas-burns/,true
,Mon Apr 18 17:49:53 +0000 2022,,,,1031,1516111792317026314,,,,en,,,,220,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The United States celebrates the release and homecoming of Taiwanese democracy activist Lee Ming-che after five years of unjust detainment in a People's Republic of China prison for human rights advocacy.,https://twitter.com/StateDeptSpox/status/1516111792317026314,Thu Oct 17 16:56:51 +0000 2013,1967216306,false,The official account of @StateDept’s Spokesperson serving under the leadership of the 71st Secretary of State @SecBlinken.,64,578913,33,4021,"Dept. of State, Washington, DC",Ned Price,StateDeptSpox,12765,,http://state.gov,true
,Tue Apr 26 19:45:40 +0000 2022,,https://twitter.com/SecBlinken/status/1519040030257422344/video/1,,1780,1519040030257422344,,,,en,,false,,405,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","I addressed the SFRC today, at a time when the need for an effective foreign policy has been set out in stark terms by the Russian government’s brutal war on Ukraine. The Kremlin’s aggression has highlighted all the ways we need U.S. diplomacy. https://t.co/Q5gjunOexb",https://twitter.com/SecBlinken/status/1519040030257422344,Fri Jan 15 18:40:52 +0000 2021,1350150750966603777,false,"Husband, dad, (very) amateur guitarist, and the 71st Secretary of State serving under the leadership of @POTUS Biden.",1,1844272,48,6044,,Secretary Antony Blinken,SecBlinken,3969,,http://www.state.gov,true
,Tue May 10 19:08:12 +0000 2022,,,https://www.state.gov/u-s-announces-additional-humanitarian-assistance-for-the-syria-crisis-response-2/,76,1524104030875795457,,,,en,,false,,26,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nearly 14 million Syrians have been forced out of their homes, many suffering atrocities by Assad’s regime. The United States stands with the Syrian people and is pleased to announce our support with over $800 million in new humanitarian aid. https://t.co/XoD5qRwmnp",https://twitter.com/StateDeptSpox/status/1524104030875795457,Thu Oct 17 16:56:51 +0000 2013,1967216306,false,The official account of @StateDept’s Spokesperson serving under the leadership of the 71st Secretary of State @SecBlinken.,64,578913,33,4021,"Dept. of State, Washington, DC",Ned Price,StateDeptSpox,12765,,http://state.gov,true
,Wed Apr 27 21:31:21 +0000 2022,,https://twitter.com/POTUS/status/1519429015559364608/photo/1,,11028,1519429015559364608,,,,en,,false,,1768,,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>","Freedom endures against all odds — in the face of every aggressor — because there are always those who will fight for it. And in the 20th and 21st centuries, freedom had no greater champion than Madeleine Albright. May she always be a light to all those in the darkest places. https://t.co/jt4G0XiMpV",https://twitter.com/POTUS/status/1519429015559364608,Wed Jan 13 00:37:08 +0000 2021,1349149096909668363,false,"46th President of the United States, husband to @FLOTUS, proud dad & pop. Tweets may be archived: https://t.co/HDhBZBkKpU
Text me: (302) 404-0880",10,29303341,13,22788,,President Biden,POTUS,5191,,http://WhiteHouse.gov,true
,Mon Apr 18 21:00:01 +0000 2022,,https://twitter.com/StateDept/status/1516159637233582090/video/1,,123,1516159637233582090,,,,en,,false,,48,,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",".@StateDeptSpox: @USAsiaPacific Assistant Secretary Daniel J. Kritenbrink and National Security Council Indo-Pacific Coordinator Kurt Campbell will lead a delegation to Fiji, Papua New Guinea &amp; the Solomon Islands to reaffirm the U.S. commitment to a free and open Indo-Pacific. https://t.co/ORRkla5AqM",https://twitter.com/StateDept/status/1516159637233582090,Tue Oct 23 15:02:45 +0000 2007,9624742,false,Welcome to the U.S. Department of State Twitter account. Follow @SecBlinken for more from the Secretary. For all Department accounts: https://t.co/kzsNMIOwF9.,52,6400351,242,24111,"Washington, DC",Department of State,StateDept,78162,,http://www.state.gov,true
,Mon Apr 04 21:59:19 +0000 2022,,https://twitter.com/SecBlinken/status/1511101130998169604/photo/1,,839,1511101130998169604,,,,en,,false,,140,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Had the privilege to welcome former Secretary Baker and his family back to the @StateDept to unveil a bronze bust at the @NMADmuseum in his honor. We thank Secretary Baker for his extraordinary public service, his leadership, and contributions to American diplomacy. https://t.co/Mm5QyRdzMO",https://twitter.com/SecBlinken/status/1511101130998169604,Fri Jan 15 18:40:52 +0000 2021,1350150750966603777,false,"Husband, dad, (very) amateur guitarist, and the 71st Secretary of State serving under the leadership of @POTUS Biden.",1,1844272,48,6044,,Secretary Antony Blinken,SecBlinken,3969,,http://www.state.gov,true
,Wed Apr 20 13:13:01 +0000 2022,,https://twitter.com/SecDef/status/1516766889950826498/photo/1,,321,1516766889950826498,,,,en,,false,,97,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","This morning, I had a call with PRC Minister of National Defense General Wei Fenghe as a follow-up to the recent call between President Biden and Xi Jinping. We discussed U.S.-PRC defense relations, regional security issues, and Russia’s unprovoked invasion of Ukraine. https://t.co/WmrTK0fYYY",https://twitter.com/SecDef/status/1516766889950826498,Tue Dec 15 23:49:21 +0000 2020,1338994562090602497,false,28th United States Secretary of Defense,8,578934,202,3429,The Pentagon,Secretary of Defense Lloyd J. Austin III,SecDef,3301,,https://www.defense.gov/,true
,Sun Apr 24 18:30:00 +0000 2022,OurOcean2022,https://twitter.com/StateDept/status/1518296213275172866/photo/1,https://go.usa.gov/xu8J4,144,1518296213275172866,,,,en,,false,,59,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",".@ClimateEnvoy John Kerry at #OurOcean2022: ""We can win that fight, but it requires us to change and change now. It requires us to rock the boat, and refuse to believe we are the captives of the status quo. It’s the only way to win the battle."" More: https://t.co/mMvLc5ObXz https://t.co/igaimBsniV",https://twitter.com/StateDept/status/1518296213275172866,Tue Oct 23 15:02:45 +0000 2007,9624742,false,Welcome to the U.S. Department of State Twitter account. Follow @SecBlinken for more from the Secretary. For all Department accounts: https://t.co/kzsNMIOwF9.,52,6400351,242,24111,"Washington, DC",Department of State,StateDept,78162,,http://www.state.gov,true
,Thu May 05 13:17:39 +0000 2022,,https://twitter.com/WhiteHouse/status/1522203873229877250/video/1,,7260,1522203873229877250,,,,en,,false,,1173,,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>","Yesterday, President Biden and the First Lady welcomed @TeamUSA to the White House to celebrate their accomplishments in the Olympics and Paralympics. https://t.co/slZrA1D4Oc",https://twitter.com/WhiteHouse/status/1522203873229877250,Tue Nov 03 20:55:58 +0000 2020,1323730225067339784,false,Welcome to the Biden-Harris White House! Tweets may be archived: https://t.co/UbZQo0sWVf,15,8445084,6,12543,United States of America,The White House,WhiteHouse,5369,,http://WhiteHouse.gov,true
,Wed May 04 16:43:16 +0000 2022,,https://twitter.com/USAmbUN/status/1521893232988368898/photo/1,,422,1521893232988368898,,,,en,,false,,173,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","As I told members of the press yesterday, the U.S. will focus on the link between armed conflict and food security during our @UN Security Council presidency this month.

We cannot look away from the millions who are worried about where they’ll find their next meal. https://t.co/re2thjM7jW",https://twitter.com/USAmbUN/status/1521893232988368898,Wed Jan 27 20:25:49 +0000 2021,1354525155238801413,false,"Louisiana cuisinier, mother, wife, and grandma. Thirty-five years in the Foreign Service. Representing America on the world stage as the 31st @USUN Ambassador.",775,354919,298,1568,New York City,Ambassador Linda Thomas-Greenfield,USAmbUN,2647,,http://usun.usmission.gov,true
,Thu Apr 28 16:37:31 +0000 2022,HolocaustRemembranceDay NeverAgain,https://twitter.com/SecBlinken/status/1519717455559598080/photo/1,,1866,1519717455559598080,,,,en,,false,,540,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","On #HolocaustRemembranceDay, we remember the six million Jews, as well as the Roma and Sinti, Slavs, disabled persons, LGBTQI+ individuals, and others, who were murdered by the Nazis. We remember the Holocaust and honor the vow #NeverAgain by acting against injustice. https://t.co/jUqspqcfGM",https://twitter.com/SecBlinken/status/1519717455559598080,Fri Jan 15 18:40:52 +0000 2021,1350150750966603777,false,"Husband, dad, (very) amateur guitarist, and the 71st Secretary of State serving under the leadership of @POTUS Biden.",1,1844272,48,6044,,Secretary Antony Blinken,SecBlinken,3969,,http://www.state.gov,true
,Thu Apr 21 14:56:04 +0000 2022,,,,1756,1517155213752348672,,,,en,,,,378,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The @StateDept stands with Ukraine. We are partnering with @DHSgov on Uniting for Ukraine, a new parole process to welcome Ukrainian citizens fleeing Russia's brutal war. With ongoing refugee resettlement and visa processing, this will allow us to fulfill @POTUS's commitment.",https://twitter.com/SecBlinken/status/1517155213752348672,Fri Jan 15 18:40:52 +0000 2021,1350150750966603777,false,"Husband, dad, (very) amateur guitarist, and the 71st Secretary of State serving under the leadership of @POTUS Biden.",1,1844272,48,6044,,Secretary Antony Blinken,SecBlinken,3969,,http://www.state.gov,true
,Sun Apr 03 20:16:47 +0000 2022,,,https://twitter.com/CNN/status/1510610029547819008,360,1510712942072848385,,,,en,,false,1510610029547819008,166,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Asked about the horrifying images coming out of Bucha, @SecBlinken told @CNNSotu this morning that we can’t become numb to this—we can’t normalize this. This is the reality of what’s going on every single day and why the Kremlin's war needs to end. https://t.co/PvRBtLUCGE",https://twitter.com/StateDeptSpox/status/1510712942072848385,Thu Oct 17 16:56:51 +0000 2013,1967216306,false,The official account of @StateDept’s Spokesperson serving under the leadership of the 71st Secretary of State @SecBlinken.,64,578913,33,4021,"Dept. of State, Washington, DC",Ned Price,StateDeptSpox,12765,,http://state.gov,true
,Thu Apr 21 12:48:55 +0000 2022,,,https://www.whitehouse.gov/briefing-room/statements-releases/2022/04/21/fact-sheet-white-house-releases-2022-national-drug-control-strategy-that-outlines-comprehensive-path-forward-to-address-addiction-and-the-overdose-epidemic/,315,1517123212416622592,,,,en,,false,,181,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NEWS: Today, @POTUS released his inaugural National Drug Control Strategy, a whole-of-government approach to beat the overdose epidemic.

The Strategy focuses on two critical drivers of the epidemic: untreated addiction and drug trafficking. Read more ⬇️ https://t.co/WoMg1ktyGy",https://twitter.com/ONDCP/status/1517123212416622592,Fri Jan 29 16:16:30 +0000 2021,1355187199457841153,false,"White House Office of National Drug Control Policy, Director @DrGupta46",187,5508,1027,73,White House,ONDCP,ONDCP,1087,,http://www.wh.gov/ondcp,true
,Mon May 09 21:45:00 +0000 2022,,https://twitter.com/StateDept/status/1523781103844302848/video/1,,225,1523781103844302848,,,,en,,false,,90,,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",".@StateDeptSpox details sweeping new actions to hold perpetrators and facilitators of human rights abuses accountable, to impose severe costs on the Government of the Russian Federation, and to degrade the Kremlin’s ability to support Putin’s unprovoked war against Ukraine. https://t.co/GfMP7xz0uf",https://twitter.com/StateDept/status/1523781103844302848,Tue Oct 23 15:02:45 +0000 2007,9624742,false,Welcome to the U.S. Department of State Twitter account. Follow @SecBlinken for more from the Secretary. For all Department accounts: https://t.co/kzsNMIOwF9.,52,6400351,242,24111,"Washington, DC",Department of State,StateDept,78162,,http://www.state.gov,true
,Wed Apr 27 05:54:29 +0000 2022,,,https://china.usembassy-china.org.cn/u-s-mission-china-statement-on-the-situation-in-beijing-april-27-2022/,75,1519193245380714497,,,,en,,false,,29,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I want American citizens in China to know that U.S. Mission staff are available 24 hours per day to help you on the COVID situation in China.  If you are an American in need of assistance, please call +86 10 8531-4000. https://t.co/oZkbWPFpjp",https://twitter.com/USAmbChina/status/1519193245380714497,Wed Feb 23 03:12:31 +0000 2022,1496321911218917383,false,"Official account of 🇺🇸 Ambassador to 🇨🇳 Nicholas Burns. 美国驻华大使伯恩斯官方账号. For more on the U.S. Mission to China, visit us at https://t.co/ToMSLAY4t4",8,68890,500,266,,Ambassador Nicholas Burns,USAmbChina,882,,https://china.usembassy-china.org.cn/ambassador-nicholas-burns/,true
,Wed Apr 06 19:39:35 +0000 2022,,,,5451,1511790743291060231,,,,en,,,,1297,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are implementing sanctions on two of the largest Russian financial institutions, designating the adult children of President Putin, the wife and adult child of Foreign Minister Lavrov, and 21 members of Russia’s National Security Council, including former President Medvedev.",https://twitter.com/SecBlinken/status/1511790743291060231,Fri Jan 15 18:40:52 +0000 2021,1350150750966603777,false,"Husband, dad, (very) amateur guitarist, and the 71st Secretary of State serving under the leadership of @POTUS Biden.",1,1844272,48,6044,,Secretary Antony Blinken,SecBlinken,3969,,http://www.state.gov,true
,Tue Apr 19 01:04:58 +0000 2022,,,https://go.usa.gov/xuWjA,556,1516221280906670080,,,,en,,false,,263,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Putin's spokesperson Dmitri Peskov has played a key role in propaganda and disinformation campaigns to cover up the Kremlin’s most horrific abuses including the use of chemical weapons and military strikes killing civilians. Learn more here: https://t.co/8k3cLgLAk0,https://twitter.com/StateDept/status/1516221280906670080,Tue Oct 23 15:02:45 +0000 2007,9624742,false,Welcome to the U.S. Department of State Twitter account. Follow @SecBlinken for more from the Secretary. For all Department accounts: https://t.co/kzsNMIOwF9.,52,6400351,242,24111,"Washington, DC",Department of State,StateDept,78162,,http://www.state.gov,true
,Fri Apr 08 22:44:27 +0000 2022,,https://twitter.com/TravelGov/status/1512562040359038976/photo/1,http://ow.ly/CTHK50IFx70,39,1512562040359038976,,,,en,,false,,26,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","CHINA: Our re-issued Travel Advisory informs U.S. citizens that the Department allowed for the voluntary departure of non-emergency U.S. government employees and family from Consulate Shanghai, due to COVID case numbers and related restrictions. More here: https://t.co/LspepEOdwP https://t.co/7VWFSYKNvp",https://twitter.com/TravelGov/status/1512562040359038976,Tue Jul 29 18:38:44 +0000 2008,15649433,false,Bureau of Consular Affairs @statedept. Tweets for info purposes - not legal advice. Tweets from Asst Sec Rena Bitter signed -RB.,2399,680909,587,7910,"Washington, DC, USA",Travel - State Dept,TravelGov,33708,,http://travel.state.gov,true
,Thu Apr 21 20:36:34 +0000 2022,,,https://www.state.gov/suspension-of-russias-permanent-observer-status-at-the-organization-of-american-states/,104,1517240899218067456,,,,en,,false,,51,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Today, the U.S. supported the @OAS_official resolution suspending Russia's Permanent Observer status, sending a clear message to the Kremlin: End your senseless war. Withdrawal your forces. Abide by international law. https://t.co/yMY4UNRtB6",https://twitter.com/StateDeptSpox/status/1517240899218067456,Thu Oct 17 16:56:51 +0000 2013,1967216306,false,The official account of @StateDept’s Spokesperson serving under the leadership of the 71st Secretary of State @SecBlinken.,64,578913,33,4021,"Dept. of State, Washington, DC",Ned Price,StateDeptSpox,12765,,http://state.gov,true
,Mon Apr 11 01:41:12 +0000 2022,,https://twitter.com/USAmbChina/status/1513331298978439170/photo/1,,238,1513331298978439170,,,,en,,false,,42,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I'm proud of our U.S. Consular Officers in Shanghai working around the clock to help thousands of Americans in lockdown. Responding to Americans in need is job number one for U.S. Mission China at this difficult time. https://t.co/wVr6Kx94QS,https://twitter.com/USAmbChina/status/1513331298978439170,Wed Feb 23 03:12:31 +0000 2022,1496321911218917383,false,"Official account of 🇺🇸 Ambassador to 🇨🇳 Nicholas Burns. 美国驻华大使伯恩斯官方账号. For more on the U.S. Mission to China, visit us at https://t.co/ToMSLAY4t4",8,68890,500,266,,Ambassador Nicholas Burns,USAmbChina,882,,https://china.usembassy-china.org.cn/ambassador-nicholas-burns/,true
,Fri May 06 01:58:20 +0000 2022,VEDay UnitedWithUkraine,https://twitter.com/SecBlinken/status/1522395307627012096/video/1,,4181,1522395307627012096,,,,en,,true,,1288,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","May 8, 1945, #VEDay, was the day that justice triumphed over Nazi oppression in Europe. In 2022, 77 years later, we must once again defend justice and democracy in the face of aggression. The people of Ukraine celebrate their democratic values, and we stand #UnitedWithUkraine. https://t.co/evBv5BXL7C",https://twitter.com/SecBlinken/status/1522395307627012096,Fri Jan 15 18:40:52 +0000 2021,1350150750966603777,false,"Husband, dad, (very) amateur guitarist, and the 71st Secretary of State serving under the leadership of @POTUS Biden.",1,1844272,48,6044,,Secretary Antony Blinken,SecBlinken,3969,,http://www.state.gov,true
,Thu Apr 21 15:10:00 +0000 2022,UnitedwithUkraine,,,8093,1517158717090721794,,,,en,,,,1404,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I have authorized a further drawdown of $800 million in arms, equipment, and supplies for Ukraine to strengthen its defenses to counter Russia’s new offensive in the East. We stand #UnitedwithUkraine.",https://twitter.com/SecBlinken/status/1517158717090721794,Fri Jan 15 18:40:52 +0000 2021,1350150750966603777,false,"Husband, dad, (very) amateur guitarist, and the 71st Secretary of State serving under the leadership of @POTUS Biden.",1,1844272,48,6044,,Secretary Antony Blinken,SecBlinken,3969,,http://www.state.gov,true
,Mon Apr 25 09:15:24 +0000 2022,,,,16541,1518519031384453120,,,,en,,,,2983,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Saw the courage and resilience of the Ukrainian people firsthand during my visit to Kyiv with @SecDef Austin. During our meeting with President @ZelenskyyUA, we reaffirmed our unwavering support for Ukraine as it withstands Russian aggression.",https://twitter.com/SecBlinken/status/1518519031384453120,Fri Jan 15 18:40:52 +0000 2021,1350150750966603777,false,"Husband, dad, (very) amateur guitarist, and the 71st Secretary of State serving under the leadership of @POTUS Biden.",1,1844272,48,6044,,Secretary Antony Blinken,SecBlinken,3969,,http://www.state.gov,true
,Sun May 08 18:05:00 +0000 2022,,,https://www.whitehouse.gov/briefing-room/statements-releases/2022/05/08/fact-sheet-united-states-and-g7-partners-impose-severe-costs-for-putins-war-against-ukraine/,1835,1523363350935408640,,,,en,,false,,390,,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">The White House</a>","Today, President Biden and G7 Leaders met with President Zelenskyy of Ukraine. They committed to continue efforts to support Ukraine and to build on unprecedented sanctions and export controls against Russia. https://t.co/72zPr5mvql",https://twitter.com/WhiteHouse/status/1523363350935408640,Tue Nov 03 20:55:58 +0000 2020,1323730225067339784,false,Welcome to the Biden-Harris White House! Tweets may be archived: https://t.co/UbZQo0sWVf,15,8445084,6,12543,United States of America,The White House,WhiteHouse,5369,,http://WhiteHouse.gov,true
,Mon May 02 13:55:59 +0000 2022,EidMubarak,https://twitter.com/SecBlinken/status/1521126355643113472/photo/1,,5870,1521126355643113472,,,,en,,false,,900,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Extending Eid-al-Fitr greetings to all those celebrating around the world and right here at home. To the Muslims unable to observe Eid due to war, violence, or persecution, we wish #EidMubarak and stand with you in pursuit of justice and peace. https://t.co/auOjSxt1YU",https://twitter.com/SecBlinken/status/1521126355643113472,Fri Jan 15 18:40:52 +0000 2021,1350150750966603777,false,"Husband, dad, (very) amateur guitarist, and the 71st Secretary of State serving under the leadership of @POTUS Biden.",1,1844272,48,6044,,Secretary Antony Blinken,SecBlinken,3969,,http://www.state.gov,true
,Wed Apr 27 13:53:56 +0000 2022,,,https://www.usatoday.com/story/opinion/columnist/2022/04/27/madeleine-albright-funeral-honor/7447007001/,705,1519313903138013185,,,,en,,false,,175,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Secretary Albright is being laid to rest today. She loved America and democracy — because she knew the alternative all too well. I cannot think of a better way to honor @Madeleine's life than for the world’s democracies not to rest, but to carry on. https://t.co/2ShA3x4fRi",https://twitter.com/DeputySecState/status/1519313903138013185,Thu Apr 08 21:05:17 +0000 2021,1380265270137257987,false,"21st Deputy Secretary of State. Strong believer in principled, effective, and just public leadership. Spouse, mother, grandmother, and colleague.",1,109882,61,508,"Washington, DC",Wendy R. Sherman,DeputySecState,1380,,http://state.gov,true
,Mon Apr 25 20:00:01 +0000 2022,UnitedWithUkraine,https://twitter.com/StateDept/status/1518681254836588546/photo/1,https://go.usa.gov/xu5Cm,373,1518681254836588546,,,,en,,false,,90,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",".@SecBlinken on his visit to Kyiv: “We had an opportunity to demonstrate directly our strong support, our strong ongoing support for the Ukrainian Government and for the Ukrainian people.” More: https://t.co/CMjLFgPokc #UnitedWithUkraine https://t.co/0MjnqZXq3C",https://twitter.com/StateDept/status/1518681254836588546,Tue Oct 23 15:02:45 +0000 2007,9624742,false,Welcome to the U.S. Department of State Twitter account. Follow @SecBlinken for more from the Secretary. For all Department accounts: https://t.co/kzsNMIOwF9.,52,6400351,242,24111,"Washington, DC",Department of State,StateDept,78162,,http://www.state.gov,true
